CONTENT ID;CONTENT TYPE;ENTREZ GENE ID;GENE SYMBOL;SPECIES;EXPERIMENT ID;METHODS
37536;protein;301;ANXA1;Homo sapiens;207;Mass spectrometry
37537;protein;301;ANXA1;Homo sapiens;208;Mass spectrometry
37538;protein;301;ANXA1;Homo sapiens;209;Mass spectrometry
37539;protein;301;ANXA1;Homo sapiens;211;Mass spectrometry
37540;protein;301;ANXA1;Homo sapiens;212;Mass spectrometry
37541;protein;301;ANXA1;Homo sapiens;217;Mass spectrometry
37542;protein;3024;HIST1H1A;Homo sapiens;191;Mass spectrometry
37543;protein;3024;HIST1H1A;Homo sapiens;207;Mass spectrometry
37544;protein;3024;HIST1H1A;Homo sapiens;208;Mass spectrometry
37545;protein;3024;HIST1H1A;Homo sapiens;209;Mass spectrometry
37546;protein;3024;HIST1H1A;Homo sapiens;211;Mass spectrometry
37547;protein;3024;HIST1H1A;Homo sapiens;212;Mass spectrometry
37548;protein;3024;HIST1H1A;Homo sapiens;217;Mass spectrometry
37549;protein;3028;HSD17B10;Homo sapiens;211;Mass spectrometry
37550;protein;3028;HSD17B10;Homo sapiens;212;Mass spectrometry
37551;protein;302;ANXA2;Homo sapiens;189;Mass spectrometry
37552;protein;302;ANXA2;Homo sapiens;190;Mass spectrometry
37553;protein;302;ANXA2;Homo sapiens;191;Mass spectrometry
37554;protein;302;ANXA2;Homo sapiens;193;Mass spectrometry
37555;protein;302;ANXA2;Homo sapiens;194;Mass spectrometry
37556;protein;302;ANXA2;Homo sapiens;195;Mass spectrometry
37557;protein;302;ANXA2;Homo sapiens;196;Mass spectrometry
37558;protein;302;ANXA2;Homo sapiens;197;Mass spectrometry
37559;protein;302;ANXA2;Homo sapiens;200;Mass spectrometry
37560;protein;302;ANXA2;Homo sapiens;207;Mass spectrometry
37561;protein;302;ANXA2;Homo sapiens;208;Mass spectrometry
37562;protein;302;ANXA2;Homo sapiens;209;Mass spectrometry
37563;protein;302;ANXA2;Homo sapiens;211;Mass spectrometry
37564;protein;302;ANXA2;Homo sapiens;212;Mass spectrometry
37565;protein;302;ANXA2;Homo sapiens;217;Mass spectrometry
37566;protein;3030;HADHA;Homo sapiens;211;Mass spectrometry
37567;protein;3030;HADHA;Homo sapiens;212;Mass spectrometry
37568;protein;3032;HADHB;Homo sapiens;191;Mass spectrometry
37569;protein;3032;HADHB;Homo sapiens;211;Mass spectrometry
37570;protein;3032;HADHB;Homo sapiens;212;Mass spectrometry
37571;protein;3033;HADH;Homo sapiens;211;Mass spectrometry
37572;protein;3033;HADH;Homo sapiens;212;Mass spectrometry
37573;protein;3035;HARS;Homo sapiens;211;Mass spectrometry
37574;protein;3035;HARS;Homo sapiens;212;Mass spectrometry
37575;protein;3036;HAS1;Homo sapiens;191;Mass spectrometry
37576;protein;3036;HAS1;Homo sapiens;217;Mass spectrometry
37577;protein;3039;HBA1;Homo sapiens;196;Mass spectrometry
37578;protein;3039;HBA1;Homo sapiens;197;Mass spectrometry
37579;protein;3039;HBA1;Homo sapiens;211;Mass spectrometry
37580;protein;3039;HBA1;Homo sapiens;212;Mass spectrometry
37581;protein;3039;HBA1;Homo sapiens;217;Mass spectrometry
37582;protein;3040;HBA2;Homo sapiens;196;Mass spectrometry
37583;protein;3040;HBA2;Homo sapiens;197;Mass spectrometry
37584;protein;3040;HBA2;Homo sapiens;211;Mass spectrometry
37585;protein;3040;HBA2;Homo sapiens;212;Mass spectrometry
37586;protein;3040;HBA2;Homo sapiens;217;Mass spectrometry
37587;protein;3043;HBB;Homo sapiens;196;Mass spectrometry
37588;protein;3043;HBB;Homo sapiens;197;Mass spectrometry
37589;protein;3043;HBB;Homo sapiens;217;Mass spectrometry
37590;protein;3045;HBD;Homo sapiens;193;Mass spectrometry
37591;protein;3045;HBD;Homo sapiens;194;Mass spectrometry
37592;protein;3045;HBD;Homo sapiens;195;Mass spectrometry
37593;protein;3045;HBD;Homo sapiens;211;Mass spectrometry
37594;protein;3045;HBD;Homo sapiens;212;Mass spectrometry
37595;protein;3046;HBE1;Homo sapiens;193;Mass spectrometry
37596;protein;3046;HBE1;Homo sapiens;194;Mass spectrometry
37597;protein;3046;HBE1;Homo sapiens;195;Mass spectrometry
37598;protein;3047;HBG1;Homo sapiens;191;Mass spectrometry
37599;protein;3047;HBG1;Homo sapiens;193;Mass spectrometry
37600;protein;3047;HBG1;Homo sapiens;194;Mass spectrometry
37601;protein;3047;HBG1;Homo sapiens;195;Mass spectrometry
37602;protein;3047;HBG1;Homo sapiens;196;Mass spectrometry
37603;protein;3047;HBG1;Homo sapiens;197;Mass spectrometry
37604;protein;3047;HBG1;Homo sapiens;217;Mass spectrometry
37605;protein;3048;HBG2;Homo sapiens;193;Mass spectrometry
37606;protein;3048;HBG2;Homo sapiens;194;Mass spectrometry
37607;protein;3048;HBG2;Homo sapiens;195;Mass spectrometry
37608;protein;3048;HBG2;Homo sapiens;217;Mass spectrometry
37609;protein;3054;HCFC1;Homo sapiens;211;Mass spectrometry
37610;protein;3054;HCFC1;Homo sapiens;212;Mass spectrometry
37611;protein;3054;HCFC1;Homo sapiens;217;Mass spectrometry
37612;protein;3055;HCK;Homo sapiens;191;Mass spectrometry
37613;protein;3055;HCK;Homo sapiens;211;Mass spectrometry
37614;protein;3055;HCK;Homo sapiens;212;Mass spectrometry
37615;protein;3055;HCK;Homo sapiens;217;Mass spectrometry
37616;protein;3064;HTT;Homo sapiens;217;Mass spectrometry
37617;protein;3065;HDAC1;Homo sapiens;207;Mass spectrometry
37618;protein;3065;HDAC1;Homo sapiens;208;Mass spectrometry
37619;protein;3065;HDAC1;Homo sapiens;209;Mass spectrometry
37620;protein;3065;HDAC1;Homo sapiens;217;Mass spectrometry
37621;protein;3066;HDAC2;Homo sapiens;211;Mass spectrometry
37622;protein;3066;HDAC2;Homo sapiens;212;Mass spectrometry
37623;protein;3066;HDAC2;Homo sapiens;217;Mass spectrometry
37624;protein;3068;HDGF;Homo sapiens;207;Mass spectrometry
37625;protein;3068;HDGF;Homo sapiens;208;Mass spectrometry
37626;protein;3068;HDGF;Homo sapiens;209;Mass spectrometry
37627;protein;3068;HDGF;Homo sapiens;211;Mass spectrometry
37628;protein;3068;HDGF;Homo sapiens;212;Mass spectrometry
37629;protein;3069;HDLBP;Homo sapiens;207;Mass spectrometry
37630;protein;3069;HDLBP;Homo sapiens;208;Mass spectrometry
37631;protein;3069;HDLBP;Homo sapiens;209;Mass spectrometry
37632;protein;3069;HDLBP;Homo sapiens;211;Mass spectrometry
37633;protein;3069;HDLBP;Homo sapiens;212;Mass spectrometry
37634;protein;3069;HDLBP;Homo sapiens;217;Mass spectrometry
37635;protein;306;ANXA3;Homo sapiens;191;Mass spectrometry
37636;protein;306;ANXA3;Homo sapiens;196;Mass spectrometry
37637;protein;306;ANXA3;Homo sapiens;197;Mass spectrometry
37638;protein;306;ANXA3;Homo sapiens;207;Mass spectrometry
37639;protein;306;ANXA3;Homo sapiens;208;Mass spectrometry
37640;protein;306;ANXA3;Homo sapiens;209;Mass spectrometry
37641;protein;306;ANXA3;Homo sapiens;211;Mass spectrometry
37642;protein;306;ANXA3;Homo sapiens;212;Mass spectrometry
37643;protein;306;ANXA3;Homo sapiens;217;Mass spectrometry
37644;protein;3070;HELLS;Homo sapiens;217;Mass spectrometry
37645;protein;3071;NCKAP1L;Homo sapiens;217;Mass spectrometry
37646;protein;3073;HEXA;Homo sapiens;211;Mass spectrometry
37647;protein;3073;HEXA;Homo sapiens;212;Mass spectrometry
37648;protein;3074;HEXB;Homo sapiens;191;Mass spectrometry
37649;protein;3074;HEXB;Homo sapiens;211;Mass spectrometry
37650;protein;3074;HEXB;Homo sapiens;212;Mass spectrometry
37651;protein;307;ANXA4;Homo sapiens;191;Mass spectrometry
37652;protein;307;ANXA4;Homo sapiens;196;Mass spectrometry
37653;protein;307;ANXA4;Homo sapiens;197;Mass spectrometry
37654;protein;307;ANXA4;Homo sapiens;207;Mass spectrometry
37655;protein;307;ANXA4;Homo sapiens;208;Mass spectrometry
37656;protein;307;ANXA4;Homo sapiens;209;Mass spectrometry
37657;protein;307;ANXA4;Homo sapiens;211;Mass spectrometry
37658;protein;307;ANXA4;Homo sapiens;212;Mass spectrometry
37659;protein;307;ANXA4;Homo sapiens;217;Mass spectrometry
37660;protein;30833;NT5C;Homo sapiens;211;Mass spectrometry
37661;protein;30833;NT5C;Homo sapiens;212;Mass spectrometry
37662;protein;30835;CD209;Homo sapiens;217;Mass spectrometry
37663;protein;30844;EHD4;Homo sapiens;191;Mass spectrometry
37664;protein;30844;EHD4;Homo sapiens;193;Mass spectrometry
37665;protein;30844;EHD4;Homo sapiens;194;Mass spectrometry
37666;protein;30844;EHD4;Homo sapiens;195;Mass spectrometry
37667;protein;30844;EHD4;Homo sapiens;196;Mass spectrometry
37668;protein;30844;EHD4;Homo sapiens;197;Mass spectrometry
37669;protein;30844;EHD4;Homo sapiens;200;Mass spectrometry
37670;protein;30844;EHD4;Homo sapiens;201;Mass spectrometry
37671;protein;30844;EHD4;Homo sapiens;207;Mass spectrometry
37672;protein;30844;EHD4;Homo sapiens;208;Mass spectrometry
37673;protein;30844;EHD4;Homo sapiens;209;Mass spectrometry
37674;protein;30844;EHD4;Homo sapiens;211;Mass spectrometry
37675;protein;30844;EHD4;Homo sapiens;212;Mass spectrometry
37676;protein;30844;EHD4;Homo sapiens;217;Mass spectrometry
37677;protein;30845;EHD3;Homo sapiens;191;Mass spectrometry
37678;protein;30845;EHD3;Homo sapiens;193;Mass spectrometry
37679;protein;30845;EHD3;Homo sapiens;194;Mass spectrometry
37680;protein;30845;EHD3;Homo sapiens;195;Mass spectrometry
37681;protein;30845;EHD3;Homo sapiens;207;Mass spectrometry
37682;protein;30845;EHD3;Homo sapiens;208;Mass spectrometry
37683;protein;30845;EHD3;Homo sapiens;209;Mass spectrometry
37684;protein;30845;EHD3;Homo sapiens;211;Mass spectrometry
37685;protein;30845;EHD3;Homo sapiens;212;Mass spectrometry
37686;protein;30846;EHD2;Homo sapiens;193;Mass spectrometry
37687;protein;30846;EHD2;Homo sapiens;194;Mass spectrometry
37688;protein;30846;EHD2;Homo sapiens;195;Mass spectrometry
37689;protein;30846;EHD2;Homo sapiens;217;Mass spectrometry
37690;protein;30849;PIK3R4;Homo sapiens;217;Mass spectrometry
37691;protein;308;ANXA5;Homo sapiens;191;Mass spectrometry
37692;protein;308;ANXA5;Homo sapiens;193;Mass spectrometry
37693;protein;308;ANXA5;Homo sapiens;194;Mass spectrometry
37694;protein;308;ANXA5;Homo sapiens;195;Mass spectrometry
37695;protein;308;ANXA5;Homo sapiens;196;Mass spectrometry
37696;protein;308;ANXA5;Homo sapiens;197;Mass spectrometry
37697;protein;308;ANXA5;Homo sapiens;200;Mass spectrometry
37698;protein;308;ANXA5;Homo sapiens;207;Mass spectrometry
37699;protein;308;ANXA5;Homo sapiens;208;Mass spectrometry
37700;protein;308;ANXA5;Homo sapiens;209;Mass spectrometry
37701;protein;308;ANXA5;Homo sapiens;211;Mass spectrometry
37702;protein;308;ANXA5;Homo sapiens;212;Mass spectrometry
37703;protein;308;ANXA5;Homo sapiens;217;Mass spectrometry
37704;protein;309082;Clrn3;Rattus norvegicus;192;Mass spectrometry
37705;protein;30930;Vps26a;Mus musculus;188;Mass spectrometry
37706;protein;3093;UBE2K;Homo sapiens;211;Mass spectrometry
37707;protein;3093;UBE2K;Homo sapiens;212;Mass spectrometry
37708;protein;30968;STOML2;Homo sapiens;191;Mass spectrometry
37709;protein;30968;STOML2;Homo sapiens;211;Mass spectrometry
37710;protein;30968;STOML2;Homo sapiens;212;Mass spectrometry
37711;protein;3096;HIVEP1;Homo sapiens;191;Mass spectrometry
37712;protein;3098;HK1;Homo sapiens;191;Mass spectrometry
37713;protein;3098;HK1;Homo sapiens;211;Mass spectrometry
37714;protein;3098;HK1;Homo sapiens;212;Mass spectrometry
37715;protein;309;ANXA6;Homo sapiens;193;Mass spectrometry
37716;protein;309;ANXA6;Homo sapiens;194;Mass spectrometry
37717;protein;309;ANXA6;Homo sapiens;195;Mass spectrometry
37718;protein;309;ANXA6;Homo sapiens;196;Mass spectrometry
37719;protein;309;ANXA6;Homo sapiens;197;Mass spectrometry
37720;protein;309;ANXA6;Homo sapiens;200;Mass spectrometry
37721;protein;309;ANXA6;Homo sapiens;211;Mass spectrometry
37722;protein;309;ANXA6;Homo sapiens;212;Mass spectrometry
37723;protein;309;ANXA6;Homo sapiens;217;Mass spectrometry
37724;protein;30;ACAA1;Homo sapiens;207;Mass spectrometry
37725;protein;30;ACAA1;Homo sapiens;208;Mass spectrometry
37726;protein;30;ACAA1;Homo sapiens;209;Mass spectrometry
37727;protein;3105;HLA-A;Homo sapiens;189;Mass spectrometry
37728;protein;3105;HLA-A;Homo sapiens;190;Mass spectrometry
37729;protein;3105;HLA-A;Homo sapiens;211;Mass spectrometry
37730;protein;3105;HLA-A;Homo sapiens;212;Mass spectrometry
37731;protein;3105;HLA-A;Homo sapiens;217;Mass spectrometry
37732;protein;3106;HLA-B;Homo sapiens;217;Mass spectrometry
37733;protein;3107;HLA-C;Homo sapiens;191;Mass spectrometry
37734;protein;3107;HLA-C;Homo sapiens;211;Mass spectrometry
37735;protein;3107;HLA-C;Homo sapiens;212;Mass spectrometry
37736;protein;310;ANXA7;Homo sapiens;196;Mass spectrometry
37737;protein;310;ANXA7;Homo sapiens;197;Mass spectrometry
37738;protein;310;ANXA7;Homo sapiens;211;Mass spectrometry
37739;protein;310;ANXA7;Homo sapiens;212;Mass spectrometry
37740;protein;310;ANXA7;Homo sapiens;217;Mass spectrometry
37741;protein;3115;HLA-DPB1;Homo sapiens;217;Mass spectrometry
37742;protein;31185;Pgd;Drosophila;202;Mass spectrometry
37743;protein;3119;HLA-DQB1;Homo sapiens;217;Mass spectrometry
37744;protein;311;ANXA11;Homo sapiens;196;Mass spectrometry
37745;protein;311;ANXA11;Homo sapiens;197;Mass spectrometry
37746;protein;311;ANXA11;Homo sapiens;200;Mass spectrometry
37747;protein;311;ANXA11;Homo sapiens;201;Mass spectrometry
37748;protein;311;ANXA11;Homo sapiens;211;Mass spectrometry
37749;protein;311;ANXA11;Homo sapiens;212;Mass spectrometry
37750;protein;311;ANXA11;Homo sapiens;217;Mass spectrometry
37751;protein;31201;Vinc;Drosophila;202;Mass spectrometry
37752;protein;3122;HLA-DRA;Homo sapiens;217;Mass spectrometry
37753;protein;3123;HLA-DRB1;Homo sapiens;217;Mass spectrometry
37754;protein;31247;PI4KIIIalpha;Drosophila;202;Mass spectrometry
37755;protein;3125;HLA-DRB3;Homo sapiens;217;Mass spectrometry
37756;protein;3127;HLA-DRB5;Homo sapiens;217;Mass spectrometry
37757;protein;312;ANXA13;Homo sapiens;193;Mass spectrometry
37758;protein;312;ANXA13;Homo sapiens;194;Mass spectrometry
37759;protein;312;ANXA13;Homo sapiens;195;Mass spectrometry
37760;protein;312;ANXA13;Homo sapiens;196;Mass spectrometry
37761;protein;312;ANXA13;Homo sapiens;197;Mass spectrometry
37762;protein;31332;Rala;Drosophila;202;Mass spectrometry
37763;protein;31335;HIP-R;Drosophila;202;Mass spectrometry
37764;protein;31359;cib;Drosophila;202;Mass spectrometry
37765;protein;313843;Galm;Rattus norvegicus;192;Mass spectrometry
37766;protein;3145;HMBS;Homo sapiens;211;Mass spectrometry
37767;protein;3145;HMBS;Homo sapiens;212;Mass spectrometry
37768;protein;3146;HMGB1;Homo sapiens;191;Mass spectrometry
37769;protein;3146;HMGB1;Homo sapiens;211;Mass spectrometry
37770;protein;3146;HMGB1;Homo sapiens;212;Mass spectrometry
37771;protein;31474;Mlc-c;Drosophila;202;Mass spectrometry
37772;protein;3148;HMGB2;Homo sapiens;211;Mass spectrometry
37773;protein;3148;HMGB2;Homo sapiens;212;Mass spectrometry
37774;protein;31524;CG3011;Drosophila;202;Mass spectrometry
37775;protein;3157;HMGCS1;Homo sapiens;191;Mass spectrometry
37776;protein;3157;HMGCS1;Homo sapiens;207;Mass spectrometry
37777;protein;3157;HMGCS1;Homo sapiens;208;Mass spectrometry
37778;protein;3157;HMGCS1;Homo sapiens;209;Mass spectrometry
37779;protein;3157;HMGCS1;Homo sapiens;211;Mass spectrometry
37780;protein;3157;HMGCS1;Homo sapiens;212;Mass spectrometry
37781;protein;3159;HMGA1;Homo sapiens;191;Mass spectrometry
37782;protein;3159;HMGA1;Homo sapiens;211;Mass spectrometry
37783;protein;3159;HMGA1;Homo sapiens;212;Mass spectrometry
37784;protein;3163;HMOX2;Homo sapiens;211;Mass spectrometry
37785;protein;3163;HMOX2;Homo sapiens;212;Mass spectrometry
37786;protein;3163;HMOX2;Homo sapiens;217;Mass spectrometry
37787;protein;31760;Trxr-1;Drosophila;202;Mass spectrometry
37788;protein;317650;CAMP;Bos taurus;213;Mass spectrometry
37789;protein;317655;MYH10;Bos taurus;213;Mass spectrometry
37790;protein;317663;CYB561;Bos taurus;213;Mass spectrometry
37791;protein;317692;ATP8A1;Bos taurus;213;Mass spectrometry
37792;protein;317697;ITPR1;Bos taurus;213;Mass spectrometry
37793;protein;317724;USO1;Bos taurus;213;Mass spectrometry
37794;protein;31776;CG1440;Drosophila;202;Mass spectrometry
37795;protein;317772;HIST2H2AB;Homo sapiens;217;Mass spectrometry
37796;protein;3177;SLC29A2;Homo sapiens;207;Mass spectrometry
37797;protein;3177;SLC29A2;Homo sapiens;208;Mass spectrometry
37798;protein;3177;SLC29A2;Homo sapiens;209;Mass spectrometry
37799;protein;3178;HNRNPA1;Homo sapiens;191;Mass spectrometry
37800;protein;3178;HNRNPA1;Homo sapiens;211;Mass spectrometry
37801;protein;3178;HNRNPA1;Homo sapiens;212;Mass spectrometry
37802;protein;3178;HNRNPA1;Homo sapiens;217;Mass spectrometry
37803;protein;31798;CG12065;Drosophila;202;Mass spectrometry
37804;protein;317;APAF1;Homo sapiens;217;Mass spectrometry
37805;protein;3181;HNRNPA2B1;Homo sapiens;191;Mass spectrometry
37806;protein;3181;HNRNPA2B1;Homo sapiens;207;Mass spectrometry
37807;protein;3181;HNRNPA2B1;Homo sapiens;208;Mass spectrometry
37808;protein;3181;HNRNPA2B1;Homo sapiens;209;Mass spectrometry
37809;protein;3181;HNRNPA2B1;Homo sapiens;211;Mass spectrometry
37810;protein;3181;HNRNPA2B1;Homo sapiens;212;Mass spectrometry
37811;protein;3181;HNRNPA2B1;Homo sapiens;217;Mass spectrometry
37812;protein;318211;HIP;Drosophila;202;Mass spectrometry
37813;protein;3182;HNRNPAB;Homo sapiens;207;Mass spectrometry
37814;protein;3182;HNRNPAB;Homo sapiens;208;Mass spectrometry
37815;protein;3182;HNRNPAB;Homo sapiens;209;Mass spectrometry
37816;protein;3182;HNRNPAB;Homo sapiens;211;Mass spectrometry
37817;protein;3182;HNRNPAB;Homo sapiens;212;Mass spectrometry
37818;protein;3183;HNRNPC;Homo sapiens;207;Mass spectrometry
37819;protein;3183;HNRNPC;Homo sapiens;208;Mass spectrometry
37820;protein;3183;HNRNPC;Homo sapiens;209;Mass spectrometry
37821;protein;3183;HNRNPC;Homo sapiens;211;Mass spectrometry
37822;protein;3183;HNRNPC;Homo sapiens;212;Mass spectrometry
37823;protein;3183;HNRNPC;Homo sapiens;217;Mass spectrometry
37824;protein;3184;HNRNPD;Homo sapiens;191;Mass spectrometry
37825;protein;3184;HNRNPD;Homo sapiens;207;Mass spectrometry
37826;protein;3184;HNRNPD;Homo sapiens;208;Mass spectrometry
37827;protein;3184;HNRNPD;Homo sapiens;209;Mass spectrometry
37828;protein;3184;HNRNPD;Homo sapiens;211;Mass spectrometry
37829;protein;3184;HNRNPD;Homo sapiens;212;Mass spectrometry
37830;protein;3184;HNRNPD;Homo sapiens;217;Mass spectrometry
37831;protein;3185;HNRNPF;Homo sapiens;191;Mass spectrometry
37832;protein;3185;HNRNPF;Homo sapiens;207;Mass spectrometry
37833;protein;3185;HNRNPF;Homo sapiens;208;Mass spectrometry
37834;protein;3185;HNRNPF;Homo sapiens;209;Mass spectrometry
37835;protein;3185;HNRNPF;Homo sapiens;211;Mass spectrometry
37836;protein;3185;HNRNPF;Homo sapiens;212;Mass spectrometry
37837;protein;3185;HNRNPF;Homo sapiens;217;Mass spectrometry
37838;protein;3187;HNRNPH1;Homo sapiens;191;Mass spectrometry
37839;protein;3187;HNRNPH1;Homo sapiens;207;Mass spectrometry
37840;protein;3187;HNRNPH1;Homo sapiens;208;Mass spectrometry
37841;protein;3187;HNRNPH1;Homo sapiens;209;Mass spectrometry
37842;protein;3187;HNRNPH1;Homo sapiens;211;Mass spectrometry
37843;protein;3187;HNRNPH1;Homo sapiens;212;Mass spectrometry
37844;protein;3187;HNRNPH1;Homo sapiens;217;Mass spectrometry
37845;protein;318841;Bsg;Drosophila;202;Mass spectrometry
37846;protein;3188;HNRNPH2;Homo sapiens;207;Mass spectrometry
37847;protein;3188;HNRNPH2;Homo sapiens;208;Mass spectrometry
37848;protein;3188;HNRNPH2;Homo sapiens;209;Mass spectrometry
37849;protein;3188;HNRNPH2;Homo sapiens;217;Mass spectrometry
37850;protein;3189;HNRNPH3;Homo sapiens;191;Mass spectrometry
37851;protein;3189;HNRNPH3;Homo sapiens;207;Mass spectrometry
37852;protein;3189;HNRNPH3;Homo sapiens;208;Mass spectrometry
37853;protein;3189;HNRNPH3;Homo sapiens;209;Mass spectrometry
37854;protein;3189;HNRNPH3;Homo sapiens;211;Mass spectrometry
37855;protein;3189;HNRNPH3;Homo sapiens;212;Mass spectrometry
